# Code book, raw-data file experiment ALEXIS 108: Extra experiment on detection.
# Detection of lag click: standard (s) = diotic single click, variable (v) = dichotic
# click pair (with fixed ild of -10 dB randomly pointing left or right). Peak of 
# standard fixed, peak of variable was varied. 
# Method: 2AFC with reminder. Possible 3-interval trials of equal probability: 
# <s, s, v-left>, <s, v-left, s>, <s, s, v-right>, <s, v-right, s>.
# Two response alternatives: "second", "third".
#
# Columns in raw data file 
# id: unique number for the listener = 1007
# date: date of testing
# time: test time for each trial
# day: rank order of date the experiment was conducted
# session: session number, there were 12 sessions, run on the same day
# trial: trial number within session, from 1 to whenever the staircase stopped
# tau: inter-click interval in ms
# ild: inter-aural-level difference of variable, always 10 dB
# ratio: dB-difference between lead and lag click of variable
# revno: reversal number, equals 0 of the trial was not a reversal
# speak: peak dB (re 0 dB) of standard (diotic single click)
# vpeak: peak dB (re 0 dB) of lag-click (dichotic click-pair)
# correct: Position of variable, in third interval (0) or second interval (1)
# answer: The answer given by the listener, "third" (0) or "second" (1). The answer 
#         was correct of answer == correct
#
id, date, time, day, session, trial, tau, ild, ratio, revno, speak, vpeak, correct, answer
1007, 2017-08-22, 13:35:33, 13,  8, 23, 1.00, 10.0, -14.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:35:36, 13,  8, 24, 1.00, 10.0, -17.000000, 6,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:35:38, 13,  8, 25, 1.00, 10.0, -14.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:35:41, 13,  8, 26, 1.00, 10.0, -14.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:35:44, 13,  8, 27, 1.00, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:35:46, 13,  8, 28, 1.00, 10.0, -11.000000, 7,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:35:49, 13,  8, 29, 1.00, 10.0, -14.000000, 8,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:35:52, 13,  8, 30, 1.00, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:35:54, 13,  8, 31, 1.00, 10.0, -11.000000, 9,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:35:57, 13,  8, 32, 1.00, 10.0, -12.000000, 10,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:35:59, 13,  8, 33, 1.00, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:36:02, 13,  8, 34, 1.00, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:36:05, 13,  8, 35, 1.00, 10.0, -10.000000, 11,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:36:07, 13,  8, 36, 1.00, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:36:10, 13,  8, 37, 1.00, 10.0, -11.000000, 12,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:36:12, 13,  8, 38, 1.00, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:36:15, 13,  8, 39, 1.00, 10.0, -10.000000, 13,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:36:18, 13,  8, 40, 1.00, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:36:21, 13,  8, 41, 1.00, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:36:23, 13,  8, 42, 1.00, 10.0, -12.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:36:26, 13,  8, 43, 1.00, 10.0, -12.000000, 14,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:36:50, 13,  9, 1, 4.00, 10.0, 10.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:36:52, 13,  9, 2, 4.00, 10.0, 5.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:36:54, 13,  9, 3, 4.00, 10.0, 0.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:36:57, 13,  9, 4, 4.00, 10.0, -5.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:36:59, 13,  9, 5, 4.00, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:37:02, 13,  9, 6, 4.00, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:37:04, 13,  9, 7, 4.00, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:37:07, 13,  9, 8, 4.00, 10.0, -25.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:37:09, 13,  9, 9, 4.00, 10.0, -30.000000, 1,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:37:12, 13,  9, 10, 4.00, 10.0, -25.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:37:15, 13,  9, 11, 4.00, 10.0, -25.000000, 2,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:37:17, 13,  9, 12, 4.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:37:19, 13,  9, 13, 4.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:37:22, 13,  9, 14, 4.00, 10.0, -35.000000, 3,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:37:24, 13,  9, 15, 4.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:37:27, 13,  9, 16, 4.00, 10.0, -30.000000, 4,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:37:30, 13,  9, 17, 4.00, 10.0, -33.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:37:32, 13,  9, 18, 4.00, 10.0, -33.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:37:35, 13,  9, 19, 4.00, 10.0, -36.000000, 5,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:37:38, 13,  9, 20, 4.00, 10.0, -33.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:37:40, 13,  9, 21, 4.00, 10.0, -33.000000, 6,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:37:43, 13,  9, 22, 4.00, 10.0, -36.000000, 7,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:37:45, 13,  9, 23, 4.00, 10.0, -33.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:37:48, 13,  9, 24, 4.00, 10.0, -33.000000, 8,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:37:50, 13,  9, 25, 4.00, 10.0, -36.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:37:53, 13,  9, 26, 4.00, 10.0, -36.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:37:56, 13,  9, 27, 4.00, 10.0, -39.000000, 9,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:37:59, 13,  9, 28, 4.00, 10.0, -38.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:38:01, 13,  9, 29, 4.00, 10.0, -37.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:38:04, 13,  9, 30, 4.00, 10.0, -37.000000, 10,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:38:07, 13,  9, 31, 4.00, 10.0, -38.000000, 11,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:38:09, 13,  9, 32, 4.00, 10.0, -37.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:38:12, 13,  9, 33, 4.00, 10.0, -37.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:38:14, 13,  9, 34, 4.00, 10.0, -36.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:38:17, 13,  9, 35, 4.00, 10.0, -36.000000, 12,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:38:19, 13,  9, 36, 4.00, 10.0, -37.000000, 13,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:38:22, 13,  9, 37, 4.00, 10.0, -36.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:38:25, 13,  9, 38, 4.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:38:27, 13,  9, 39, 4.00, 10.0, -35.000000, 14,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:38:37, 13,  10, 1, 15.00, 10.0, 10.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:38:40, 13,  10, 2, 15.00, 10.0, 5.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:38:42, 13,  10, 3, 15.00, 10.0, 0.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:38:44, 13,  10, 4, 15.00, 10.0, -5.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:38:47, 13,  10, 5, 15.00, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:38:49, 13,  10, 6, 15.00, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:38:52, 13,  10, 7, 15.00, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:38:54, 13,  10, 8, 15.00, 10.0, -25.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:38:57, 13,  10, 9, 15.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:38:59, 13,  10, 10, 15.00, 10.0, -35.000000, 1,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:39:02, 13,  10, 11, 15.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:39:04, 13,  10, 12, 15.00, 10.0, -30.000000, 2,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:39:07, 13,  10, 13, 15.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:39:09, 13,  10, 14, 15.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:39:12, 13,  10, 15, 15.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:39:14, 13,  10, 16, 15.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:39:17, 13,  10, 17, 15.00, 10.0, -45.000000, 3,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:39:20, 13,  10, 18, 15.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:39:22, 13,  10, 19, 15.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:39:25, 13,  10, 20, 15.00, 10.0, -35.000000, 4,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:39:27, 13,  10, 21, 15.00, 10.0, -38.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:39:30, 13,  10, 22, 15.00, 10.0, -38.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:39:32, 13,  10, 23, 15.00, 10.0, -41.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:39:35, 13,  10, 24, 15.00, 10.0, -41.000000, 5,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:39:38, 13,  10, 25, 15.00, 10.0, -38.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:39:41, 13,  10, 26, 15.00, 10.0, -38.000000, 6,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:39:43, 13,  10, 27, 15.00, 10.0, -41.000000, 7,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:39:46, 13,  10, 28, 15.00, 10.0, -38.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:39:48, 13,  10, 29, 15.00, 10.0, -38.000000, 8,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:39:51, 13,  10, 30, 15.00, 10.0, -41.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:39:54, 13,  10, 31, 15.00, 10.0, -41.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:39:56, 13,  10, 32, 15.00, 10.0, -44.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:39:59, 13,  10, 33, 15.00, 10.0, -44.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:40:01, 13,  10, 34, 15.00, 10.0, -47.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:40:04, 13,  10, 35, 15.00, 10.0, -47.000000, 9,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:40:07, 13,  10, 36, 15.00, 10.0, -46.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:40:10, 13,  10, 37, 15.00, 10.0, -45.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:40:12, 13,  10, 38, 15.00, 10.0, -44.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:40:15, 13,  10, 39, 15.00, 10.0, -44.000000, 10,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:40:17, 13,  10, 40, 15.00, 10.0, -45.000000, 11,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:40:20, 13,  10, 41, 15.00, 10.0, -44.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:40:22, 13,  10, 42, 15.00, 10.0, -43.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:40:25, 13,  10, 43, 15.00, 10.0, -42.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:40:28, 13,  10, 44, 15.00, 10.0, -41.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:40:31, 13,  10, 45, 15.00, 10.0, -41.000000, 12,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:40:33, 13,  10, 46, 15.00, 10.0, -42.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:40:36, 13,  10, 47, 15.00, 10.0, -42.000000, 13,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:40:39, 13,  10, 48, 15.00, 10.0, -41.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:40:41, 13,  10, 49, 15.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:40:44, 13,  10, 50, 15.00, 10.0, -39.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:40:47, 13,  10, 51, 15.00, 10.0, -39.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:40:49, 13,  10, 52, 15.00, 10.0, -38.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:40:52, 13,  10, 53, 15.00, 10.0, -38.000000, 14,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:41:03, 13,  11, 1, 0.25, 10.0, 10.000000, 0,    -18.872527,   -18.870218,   0,    0
1007, 2017-08-22, 13:41:06, 13,  11, 2, 0.25, 10.0, 5.000000, 0,    -18.872527,   -14.008569,   1,    1
1007, 2017-08-22, 13:41:08, 13,  11, 3, 0.25, 10.0, 0.000000, 0,    -18.872527,   -18.870218,   1,    1
1007, 2017-08-22, 13:41:10, 13,  11, 4, 0.25, 10.0, -5.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:41:13, 13,  11, 5, 0.25, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:41:16, 13,  11, 6, 0.25, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:41:18, 13,  11, 7, 0.25, 10.0, -20.000000, 1,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:41:21, 13,  11, 8, 0.25, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:41:23, 13,  11, 9, 0.25, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:41:26, 13,  11, 10, 0.25, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:41:28, 13,  11, 11, 0.25, 10.0, -10.000000, 2,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:41:30, 13,  11, 12, 0.25, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:41:33, 13,  11, 13, 0.25, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:41:36, 13,  11, 14, 0.25, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:41:39, 13,  11, 15, 0.25, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:41:42, 13,  11, 16, 0.25, 10.0, -25.000000, 3,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:41:44, 13,  11, 17, 0.25, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:41:47, 13,  11, 18, 0.25, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:41:49, 13,  11, 19, 0.25, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:41:52, 13,  11, 20, 0.25, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:41:55, 13,  11, 21, 0.25, 10.0, -10.000000, 4,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:41:57, 13,  11, 22, 0.25, 10.0, -13.000000, 5,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:42:00, 13,  11, 23, 0.25, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:42:02, 13,  11, 24, 0.25, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:42:05, 13,  11, 25, 0.25, 10.0, -7.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:42:07, 13,  11, 26, 0.25, 10.0, -4.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:42:10, 13,  11, 27, 0.25, 10.0, -4.000000, 6,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:42:13, 13,  11, 28, 0.25, 10.0, -7.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:42:15, 13,  11, 29, 0.25, 10.0, -7.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:42:18, 13,  11, 30, 0.25, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:42:21, 13,  11, 31, 0.25, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:42:23, 13,  11, 32, 0.25, 10.0, -13.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:42:26, 13,  11, 33, 0.25, 10.0, -13.000000, 7,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:42:28, 13,  11, 34, 0.25, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:42:31, 13,  11, 35, 0.25, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:42:33, 13,  11, 36, 0.25, 10.0, -7.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:42:36, 13,  11, 37, 0.25, 10.0, -7.000000, 8,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:42:39, 13,  11, 38, 0.25, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:42:42, 13,  11, 39, 0.25, 10.0, -10.000000, 9,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:42:44, 13,  11, 40, 0.25, 10.0, -9.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:42:47, 13,  11, 41, 0.25, 10.0, -9.000000, 10,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:42:52, 13,  11, 42, 0.25, 10.0, -10.000000, 11,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:42:54, 13,  11, 43, 0.25, 10.0, -9.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:42:57, 13,  11, 44, 0.25, 10.0, -9.000000, 12,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:42:59, 13,  11, 45, 0.25, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:43:02, 13,  11, 46, 0.25, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:43:05, 13,  11, 47, 0.25, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:43:07, 13,  11, 48, 0.25, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:43:10, 13,  11, 49, 0.25, 10.0, -12.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:43:12, 13,  11, 50, 0.25, 10.0, -12.000000, 13,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:43:15, 13,  11, 51, 0.25, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:43:18, 13,  11, 52, 0.25, 10.0, -11.000000, 14,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:43:37, 13,  12, 1, 0.50, 10.0, 10.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:43:39, 13,  12, 2, 0.50, 10.0, 5.000000, 0,    -18.872527,   -13.912110,   1,    1
1007, 2017-08-22, 13:43:41, 13,  12, 3, 0.50, 10.0, 0.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:43:44, 13,  12, 4, 0.50, 10.0, -5.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:43:46, 13,  12, 5, 0.50, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:43:49, 13,  12, 6, 0.50, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:43:51, 13,  12, 7, 0.50, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:43:54, 13,  12, 8, 0.50, 10.0, -25.000000, 1,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:43:57, 13,  12, 9, 0.50, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:43:59, 13,  12, 10, 0.50, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:44:02, 13,  12, 11, 0.50, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:44:04, 13,  12, 12, 0.50, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:44:07, 13,  12, 13, 0.50, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:44:09, 13,  12, 14, 0.50, 10.0, -10.000000, 2,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:44:12, 13,  12, 15, 0.50, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:44:14, 13,  12, 16, 0.50, 10.0, -15.000000, 3,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:44:17, 13,  12, 17, 0.50, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:44:20, 13,  12, 18, 0.50, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:44:22, 13,  12, 19, 0.50, 10.0, -5.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:44:25, 13,  12, 20, 0.50, 10.0, -5.000000, 4,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:44:27, 13,  12, 21, 0.50, 10.0, -8.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:44:30, 13,  12, 22, 0.50, 10.0, -8.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:44:32, 13,  12, 23, 0.50, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:44:35, 13,  12, 24, 0.50, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:44:38, 13,  12, 25, 0.50, 10.0, -14.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:44:40, 13,  12, 26, 0.50, 10.0, -14.000000, 5,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:44:43, 13,  12, 27, 0.50, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:44:45, 13,  12, 28, 0.50, 10.0, -11.000000, 6,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:44:48, 13,  12, 29, 0.50, 10.0, -14.000000, 7,    -18.872527,   -18.872527,   1,    0
1007, 2017-08-22, 13:44:51, 13,  12, 30, 0.50, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:44:53, 13,  12, 31, 0.50, 10.0, -8.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:44:56, 13,  12, 32, 0.50, 10.0, -8.000000, 8,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:44:59, 13,  12, 33, 0.50, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-08-22, 13:45:01, 13,  12, 34, 0.50, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:45:04, 13,  12, 35, 0.50, 10.0, -14.000000, 9,    -18.872527,   -18.872527,   0,    1
1007, 2017-08-22, 13:45:07, 13,  12, 36, 0.50, 10.0, -13.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:45:09, 13,  12, 37, 0.50, 10.0, -13.000000, 10,    -18.872527,   -18.872527,   1,    1
1007, 2017-08-22, 13:45:12, 13,  12, 38, 0.50, 10.0, -14.000000, 11,    -18.872527,   -18.872527,   0,    1
